ymd,pref,pref_sub,area,temperature,humidity,hukai_index
2018/5/22,simane,島根,西郷,18.2,66.0,63.49588
2018/5/23,simane,島根,西郷,16.2,91.0,61.00358
2018/5/24,simane,島根,西郷,17.1,68.0,61.93872
2018/5/25,simane,島根,西郷,20.7,57.0,66.59701
2018/5/26,simane,島根,西郷,17.4,79.0,62.70554
2018/5/27,simane,島根,西郷,18.3,78.0,64.10025999999999
2018/5/28,simane,島根,西郷,19.5,76.0,65.8988
2018/5/29,simane,島根,西郷,19.6,82.0,66.36128
2018/5/30,simane,島根,西郷,20.8,85.0,68.4962
2018/5/31,simane,島根,西郷,20.0,81.0,66.955
2018/6/1,simane,島根,西郷,17.8,81.0,63.40882
2018/6/2,simane,島根,西郷,18.2,81.0,64.05358
2018/6/3,simane,島根,西郷,19.9,75.0,66.46974999999999
2018/6/4,simane,島根,西郷,21.0,73.0,68.04769999999999
2018/6/5,simane,島根,西郷,19.6,84.0,66.46336
2018/6/6,simane,島根,西郷,19.3,93.0,66.40351
2018/6/7,simane,島根,西郷,20.9,86.0,68.72525999999999
2018/6/8,simane,島根,西郷,21.8,82.0,69.92924
2018/6/9,simane,島根,西郷,19.1,82.0,65.55038
2018/6/10,simane,島根,西郷,18.4,84.0,64.49343999999999
2018/6/11,simane,島根,西郷,17.7,97.0,63.76331
2018/6/12,simane,島根,西郷,17.0,92.0,62.3976
2018/6/13,simane,島根,西郷,17.8,83.0,63.47526
2018/6/14,simane,島根,西郷,17.8,75.0,63.2095
2018/6/15,simane,島根,西郷,17.7,77.0,63.11870999999999
2018/6/16,simane,島根,西郷,16.7,73.0,61.457089999999994
2018/6/17,simane,島根,西郷,18.9,82.0,65.22601999999999
2018/6/18,simane,島根,西郷,21.1,84.0,68.92576
2018/6/19,simane,島根,西郷,22.1,87.0,70.79473
2018/6/20,simane,島根,西郷,20.7,91.0,68.70263
2018/6/21,simane,島根,西郷,21.9,66.0,68.91046
2018/6/22,simane,島根,西郷,21.2,76.0,68.55488
2018/6/23,simane,島根,西郷,21.7,75.0,69.26425
2018/6/24,simane,島根,西郷,23.8,71.0,72.15402
2018/6/25,simane,島根,西郷,23.6,77.0,72.39528
2018/6/26,simane,島根,西郷,24.3,78.0,73.59346
2018/6/27,simane,島根,西郷,26.3,74.0,76.28837999999999
2018/6/28,simane,島根,西郷,22.9,92.0,72.55032
2018/6/29,simane,島根,西郷,23.2,89.0,72.80652
2018/6/30,simane,島根,西郷,22.1,96.0,71.47684000000001
2018/7/1,simane,島根,西郷,24.9,84.0,75.16384
2018/7/2,simane,島根,西郷,26.6,77.0,77.11218
2018/7/3,simane,島根,西郷,24.8,84.0,74.99968
2018/7/4,simane,島根,西郷,23.5,89.0,73.31385
2018/7/5,simane,島根,西郷,20.8,97.0,69.25124
2018/7/6,simane,島根,西郷,19.6,98.0,67.17792
2018/7/7,simane,島根,西郷,19.3,95.0,66.49965
2018/7/8,simane,島根,西郷,21.1,96.0,69.71644
2018/7/9,simane,島根,西郷,24.1,90.0,74.4241
2018/7/10,simane,島根,西郷,26.1,82.0,76.90298
2018/7/11,simane,島根,西郷,25.1,89.0,76.01961
2018/7/12,simane,島根,西郷,26.2,83.0,77.18154
2018/7/13,simane,島根,西郷,27.2,79.0,78.30812
2018/7/14,simane,島根,西郷,25.8,88.0,77.09096
2018/7/15,simane,島根,西郷,26.5,79.0,77.19364999999999
2018/7/16,simane,島根,西郷,27.3,69.0,77.19463
2018/7/17,simane,島根,西郷,28.0,70.0,78.374
2018/7/18,simane,島根,西郷,27.8,74.0,78.60228000000001
2018/7/19,simane,島根,西郷,26.2,84.0,77.29792
2018/7/20,simane,島根,西郷,26.9,84.0,78.44703999999999
2018/7/21,simane,島根,西郷,28.9,78.0,80.87158
2018/7/22,simane,島根,西郷,29.5,72.0,80.92660000000001
2018/7/23,simane,島根,西郷,29.3,74.0,80.91618
2018/7/24,simane,島根,西郷,28.5,83.0,80.93445
2018/7/25,simane,島根,西郷,27.9,85.0,80.22184999999999
2018/7/26,simane,島根,西郷,27.4,84.0,79.26783999999999
2018/7/27,simane,島根,西郷,27.5,84.0,79.432
2018/7/28,simane,島根,西郷,27.2,79.0,78.30812
2018/7/29,simane,島根,西郷,28.0,80.0,79.716
2018/7/30,simane,島根,西郷,28.4,74.0,79.52784
2018/7/31,simane,島根,西郷,28.2,75.0,79.3555
2018/8/1,simane,島根,西郷,28.6,76.0,80.11664
2018/8/2,simane,島根,西郷,28.1,80.0,79.87620000000001
2018/8/3,simane,島根,西郷,27.7,82.0,79.49786
2018/8/4,simane,島根,西郷,28.6,80.0,80.6772
2018/8/5,simane,島根,西郷,28.8,82.0,81.28184
2018/8/6,simane,島根,西郷,26.8,84.0,78.28288
2018/8/7,simane,島根,西郷,25.8,71.0,75.17982
2018/8/8,simane,島根,西郷,25.4,75.0,75.0085
2018/8/9,simane,島根,西郷,26.1,79.0,76.55681
2018/8/10,simane,島根,西郷,25.1,86.0,75.70313999999999
2018/8/11,simane,島根,西郷,26.3,83.0,77.34470999999999
2018/8/12,simane,島根,西郷,26.9,88.0,78.94028
2018/8/13,simane,島根,西郷,28.8,82.0,81.28184
2018/8/14,simane,島根,西郷,28.8,82.0,81.28184
2018/8/15,simane,島根,西郷,28.7,81.0,80.97853
2018/8/16,simane,島根,西郷,26.0,80.0,76.512
2018/8/17,simane,島根,西郷,24.2,60.0,71.6968
2018/8/18,simane,島根,西郷,24.0,61.0,71.5106
2018/8/19,simane,島根,西郷,24.4,77.0,73.65312
2018/8/20,simane,島根,西郷,25.6,78.0,75.65032
2018/8/21,simane,島根,西郷,28.1,80.0,79.87620000000001
2018/8/22,simane,島根,西郷,29.9,69.0,81.07669
2018/8/23,simane,島根,西郷,29.0,73.0,80.30930000000001
2018/8/24,simane,島根,西郷,29.6,71.0,80.92884000000001
2018/8/25,simane,島根,西郷,28.1,82.0,80.14658
2018/8/26,simane,島根,西郷,27.4,82.0,79.01132
2018/8/27,simane,島根,西郷,27.1,82.0,78.52477999999999
2018/8/28,simane,島根,西郷,25.7,91.0,77.25712999999999
2018/8/29,simane,島根,西郷,27.2,83.0,78.81324000000001
2018/8/30,simane,島根,西郷,28.2,78.0,79.76404
2018/8/31,simane,島根,西郷,25.7,88.0,76.92284
2018/9/1,simane,島根,西郷,23.1,86.0,72.38033999999999
2018/9/2,simane,島根,西郷,23.3,83.0,72.44961
2018/9/3,simane,島根,西郷,26.0,81.0,76.62639999999999
2018/9/4,simane,島根,西郷,25.4,87.0,76.31002
2018/9/5,simane,島根,西郷,25.4,69.0,74.35773999999999
2018/9/6,simane,島根,西郷,25.5,71.0,74.72595
2018/9/7,simane,島根,西郷,22.8,85.0,71.7992
2018/9/8,simane,島根,西郷,22.4,90.0,71.5324
2018/9/9,simane,島根,西郷,20.4,95.0,68.42519999999999
2018/9/10,simane,島根,西郷,20.2,77.0,67.04946
2018/9/11,simane,島根,西郷,22.0,70.0,69.356
2018/9/12,simane,島根,西郷,23.5,83.0,72.77595
2018/9/13,simane,島根,西郷,22.8,93.0,72.46096
2018/9/14,simane,島根,西郷,22.9,95.0,72.80144999999999
2018/9/15,simane,島根,西郷,22.8,94.0,72.54368
2018/9/16,simane,島根,西郷,24.1,88.0,74.23292000000001
2018/9/17,simane,島根,西郷,23.2,86.0,72.54648
2018/9/18,simane,島根,西郷,21.6,87.0,69.95908
2018/9/19,simane,島根,西郷,21.8,79.0,69.71078
2018/9/20,simane,島根,西郷,22.2,76.0,70.11728
2018/9/21,simane,島根,西郷,22.5,85.0,71.30375
2018/9/22,simane,島根,西郷,22.4,84.0,71.05984
2018/9/23,simane,島根,西郷,21.3,82.0,69.11833999999999
2018/9/24,simane,島根,西郷,21.0,82.0,68.6318
2018/9/25,simane,島根,西郷,21.0,67.0,67.6583
2018/9/26,simane,島根,西郷,20.7,61.0,66.84473
2018/9/27,simane,島根,西郷,20.3,64.0,66.45308
2018/9/28,simane,島根,西郷,20.3,67.0,66.62699
2018/9/29,simane,島根,西郷,19.9,87.0,67.11787
2018/9/30,simane,島根,西郷,19.5,95.0,66.84975
2018/10/1,simane,島根,西郷,20.1,59.0,65.88441
2018/10/2,simane,島根,西郷,18.3,73.0,63.90941
2018/10/3,simane,島根,西郷,18.0,83.0,63.8016
2018/10/4,simane,島根,西郷,21.2,69.0,68.08672
2018/10/5,simane,島根,西郷,22.5,88.0,71.54299999999999
2018/10/6,simane,島根,西郷,24.9,80.0,74.7498
2018/10/7,simane,島根,西郷,20.5,84.0,67.9408
2018/10/8,simane,島根,西郷,18.5,85.0,64.69775
2018/10/9,simane,島根,西郷,17.2,80.0,62.4144
2018/10/10,simane,島根,西郷,18.0,92.0,64.1184
2018/10/11,simane,島根,西郷,15.6,86.0,59.91983999999999
2018/10/12,simane,島根,西郷,14.8,72.0,58.541439999999994
2018/10/13,simane,島根,西郷,16.9,64.0,61.54483999999999
2018/10/14,simane,島根,西郷,16.0,80.0,60.492
2018/10/15,simane,島根,西郷,16.1,80.0,60.6522
2018/10/16,simane,島根,西郷,15.5,75.0,59.63875
2018/10/20,simane,島根,西郷,13.5,71.0,56.571149999999996
2018/10/21,simane,島根,西郷,13.4,83.0,56.29577999999999
2018/10/22,simane,島根,西郷,14.4,86.0,57.926159999999996
2018/10/23,simane,島根,西郷,15.8,91.0,60.31922
2018/10/24,simane,島根,西郷,14.6,79.0,58.247659999999996
2018/10/25,simane,島根,西郷,13.2,84.0,55.957119999999996
2018/10/26,simane,島根,西郷,15.8,79.0,60.15818
2018/10/27,simane,島根,西郷,16.1,55.0,60.24245
2018/10/28,simane,島根,西郷,15.0,57.0,58.76349999999999
2018/10/29,simane,島根,西郷,14.5,66.0,58.0813
2018/10/30,simane,島根,西郷,12.1,72.0,54.42988
2018/10/31,simane,島根,西郷,10.3,84.0,51.19648
2018/11/1,simane,島根,西郷,10.4,78.0,51.60088
2018/11/2,simane,島根,西郷,11.2,80.0,52.80239999999999
2018/11/3,simane,島根,西郷,11.3,80.0,52.962599999999995
2018/11/4,simane,島根,西郷,12.6,84.0,54.972159999999995
2018/11/5,simane,島根,西郷,14.6,83.0,58.25382
2018/11/6,simane,島根,西郷,15.6,77.0,59.81688
2018/11/7,simane,島根,西郷,16.3,71.0,60.80727
2018/11/8,simane,島根,西郷,18.4,76.0,64.18016
2018/11/9,simane,島根,西郷,18.2,71.0,63.681779999999996
2018/11/10,simane,島根,西郷,13.4,77.0,56.35782
2018/11/11,simane,島根,西郷,12.5,80.0,54.885
2018/11/12,simane,島根,西郷,13.4,84.0,56.285439999999994
2018/11/13,simane,島根,西郷,12.8,62.0,55.65864
2018/11/14,simane,島根,西郷,11.6,64.0,53.89376
2018/11/15,simane,島根,西郷,10.8,79.0,52.19768
2018/11/16,simane,島根,西郷,10.8,85.0,51.9812
2018/11/17,simane,島根,西郷,12.1,79.0,54.26741
2018/11/18,simane,島根,西郷,13.4,79.0,56.33714
2018/11/19,simane,島根,西郷,10.4,82.0,51.44072
2018/11/20,simane,島根,西郷,9.0,84.0,49.0624
2018/11/21,simane,島根,西郷,10.0,80.0,50.879999999999995
2018/11/22,simane,島根,西郷,10.1,63.0,51.77137
2018/11/23,simane,島根,西郷,6.6,85.0,45.0449
2018/11/24,simane,島根,西郷,6.8,86.0,45.299519999999994
2018/11/25,simane,島根,西郷,11.9,75.0,54.049749999999996
2018/11/26,simane,島根,西郷,10.0,85.0,50.66
2018/11/27,simane,島根,西郷,12.7,84.0,55.13632
2018/11/28,simane,島根,西郷,11.2,80.0,52.80239999999999
2018/11/29,simane,島根,西郷,9.5,79.0,50.12795
2018/11/30,simane,島根,西郷,10.4,75.0,51.721
2018/12/1,simane,島根,西郷,12.0,61.0,54.5438
2018/12/2,simane,島根,西郷,11.3,78.0,53.02486
2018/12/3,simane,島根,西郷,16.3,88.0,61.11956
2018/12/4,simane,島根,西郷,15.7,95.0,60.197849999999995
2018/12/5,simane,島根,西郷,11.1,87.0,52.41043
2018/12/6,simane,島根,西郷,12.7,77.0,55.25721
2018/12/7,simane,島根,西郷,6.9,72.0,46.51132
2018/12/8,simane,島根,西郷,3.1,72.0,40.72468
2018/12/9,simane,島根,西郷,2.7,82.0,38.952859999999994
2018/12/10,simane,島根,西郷,3.3,85.0,39.59495
2018/12/11,simane,島根,西郷,6.3,89.0,44.226929999999996
2018/12/12,simane,島根,西郷,7.2,85.0,46.035799999999995
2018/12/13,simane,島根,西郷,6.1,80.0,44.6322
2018/12/14,simane,島根,西郷,5.1,73.0,43.677769999999995
2018/12/15,simane,島根,西郷,5.1,73.0,43.677769999999995
2018/12/16,simane,島根,西郷,8.2,84.0,47.74912
2018/12/17,simane,島根,西郷,7.2,79.0,46.46612
2018/12/18,simane,島根,西郷,8.0,52.0,49.462399999999995
2018/12/19,simane,島根,西郷,11.2,49.0,53.79812
2018/12/20,simane,島根,西郷,9.7,65.0,51.10395
2018/12/21,simane,島根,西郷,8.5,84.0,48.2416
2018/12/22,simane,島根,西郷,11.0,83.0,52.3797
2018/12/23,simane,島根,西郷,10.4,84.0,51.36064
2018/12/24,simane,島根,西郷,6.3,73.0,45.51701
2018/12/25,simane,島根,西郷,6.4,72.0,45.749919999999996
2018/12/26,simane,島根,西郷,7.4,77.0,46.92402
2018/12/27,simane,島根,西郷,4.9,61.0,44.505109999999995
2018/12/28,simane,島根,西郷,0.4,86.0,34.66656
2018/12/29,simane,島根,西郷,2.0,79.0,38.1872
2018/12/30,simane,島根,西郷,2.3,79.0,38.664829999999995
2018/12/31,simane,島根,西郷,2.0,74.0,38.8032
2018/1/1,simane,島根,松江,6.3,53.0,47.12961
2018/1/2,simane,島根,松江,7.1,53.0,48.19737
2018/1/3,simane,島根,松江,4.7,62.0,44.125859999999996
2018/1/4,simane,島根,松江,3.0,92.0,38.3064
2018/1/5,simane,島根,松江,4.5,87.0,41.37985
2018/1/6,simane,島根,松江,6.1,78.0,44.797419999999995
2018/1/7,simane,島根,松江,5.6,80.0,43.831199999999995
2018/1/8,simane,島根,松江,7.2,95.0,45.318599999999996
2018/1/9,simane,島根,松江,5.3,66.0,44.618019999999994
2018/1/10,simane,島根,松江,1.7,85.0,36.952549999999995
2018/1/11,simane,島根,松江,-1.0,75.0,34.022499999999994
2018/1/12,simane,島根,松江,-0.9,85.0,32.658649999999994
2018/1/13,simane,島根,松江,1.4,83.0,36.715379999999996
2018/1/14,simane,島根,松江,1.6,88.0,36.405919999999995
2018/1/15,simane,島根,松江,4.5,81.0,41.970549999999996
2018/1/16,simane,島根,松江,8.1,84.0,47.584959999999995
2018/1/17,simane,島根,松江,9.0,95.0,48.4695
2018/1/18,simane,島根,松江,7.9,90.0,46.8679
2018/1/19,simane,島根,松江,7.3,84.0,46.271679999999996
2018/1/20,simane,島根,松江,5.8,81.0,44.066019999999995
2018/1/21,simane,島根,松江,5.3,76.0,43.71272
2018/1/22,simane,島根,松江,3.3,92.0,38.82263999999999
2018/1/23,simane,島根,松江,3.2,64.0,41.76752
2018/1/24,simane,島根,松江,-2.2,76.0,31.994719999999994
2018/1/25,simane,島根,松江,0.1,74.0,35.87226
2018/1/26,simane,島根,松江,-0.2,77.0,34.97454
2018/1/27,simane,島根,松江,0.8,89.0,34.92587999999999
2018/1/28,simane,島根,松江,1.7,90.0,36.32169999999999
2018/1/29,simane,島根,松江,1.8,65.0,39.6213
2018/1/30,simane,島根,松江,1.1,74.0,37.41486
2018/1/31,simane,島根,松江,3.4,65.0,41.9469
2018/2/1,simane,島根,松江,3.5,85.0,39.92525
2018/2/2,simane,島根,松江,4.1,85.0,40.916149999999995
2018/2/3,simane,島根,松江,3.4,77.0,40.63482
2018/2/4,simane,島根,松江,-0.3,83.0,33.941489999999995
2018/2/5,simane,島根,松江,-1.5,83.0,31.983449999999998
2018/2/6,simane,島根,松江,-2.6,82.0,30.357319999999994
2018/2/7,simane,島根,松江,-1.5,88.0,31.194199999999995
2018/2/8,simane,島根,松江,-0.3,87.0,33.357609999999994
2018/2/9,simane,島根,松江,0.4,81.0,35.36176
2018/2/10,simane,島根,松江,3.0,96.0,37.853199999999994
2018/2/11,simane,島根,松江,1.1,74.0,37.41486
2018/2/12,simane,島根,松江,0.9,65.0,38.31314999999999
2018/2/13,simane,島根,松江,1.4,66.0,38.910759999999996
2018/2/14,simane,島根,松江,5.5,65.0,44.999249999999996
2018/2/15,simane,島根,松江,6.3,78.0,45.113859999999995
2018/2/16,simane,島根,松江,4.8,75.0,43.026999999999994
2018/2/17,simane,島根,松江,4.3,58.0,43.958059999999996
2018/2/18,simane,島根,松江,2.8,63.0,41.30535999999999
2018/2/19,simane,島根,松江,4.7,71.0,43.25763
2018/2/20,simane,島根,松江,5.1,75.0,43.492749999999994
2018/2/21,simane,島根,松江,4.5,83.0,41.773649999999996
2018/2/22,simane,島根,松江,4.1,77.0,41.735429999999994
2018/2/23,simane,島根,松江,3.9,71.0,42.047309999999996
2018/2/24,simane,島根,松江,6.2,71.0,45.526979999999995
2018/2/25,simane,島根,松江,6.7,71.0,46.283429999999996
2018/2/26,simane,島根,松江,6.0,81.0,44.3884
2018/2/27,simane,島根,松江,6.4,75.0,45.510999999999996
2018/2/28,simane,島根,松江,8.3,76.0,48.399919999999995
2018/3/1,simane,島根,松江,9.7,66.0,51.056979999999996
2018/3/2,simane,島根,松江,5.9,59.0,46.08819
2018/3/3,simane,島根,松江,7.7,69.0,47.929869999999994
2018/3/4,simane,島根,松江,12.4,74.0,54.846239999999995
2018/3/5,simane,島根,松江,10.1,90.0,50.610099999999996
2018/3/6,simane,島根,松江,5.7,60.0,45.7228
2018/3/7,simane,島根,松江,6.9,63.0,47.18353
2018/3/8,simane,島根,松江,10.4,85.0,51.3206
2018/3/9,simane,島根,松江,4.5,67.0,43.34885
2018/3/10,simane,島根,松江,3.5,69.0,41.658849999999994
2018/3/11,simane,島根,松江,6.8,75.0,46.132
2018/3/12,simane,島根,松江,8.2,79.0,48.05821999999999
2018/3/13,simane,島根,松江,11.3,71.0,53.24277
2018/3/14,simane,島根,松江,13.8,71.0,57.02502
2018/3/15,simane,島根,松江,14.2,77.0,57.61566
2018/3/16,simane,島根,松江,6.5,81.0,45.19435
2018/3/17,simane,島根,松江,6.2,65.0,46.0167
2018/3/18,simane,島根,松江,10.4,72.0,51.84112
2018/3/19,simane,島根,松江,10.2,93.0,50.65414
2018/3/20,simane,島根,松江,6.7,77.0,45.823409999999996
2018/3/21,simane,島根,松江,6.1,92.0,43.640879999999996
2018/3/22,simane,島根,松江,6.6,81.0,45.35554
2018/3/23,simane,島根,松江,6.7,74.0,46.053419999999996
2018/3/24,simane,島根,松江,8.8,77.0,49.12524
2018/3/25,simane,島根,松江,10.9,74.0,52.53234
2018/3/26,simane,島根,松江,11.5,72.0,53.5162
2018/3/27,simane,島根,松江,12.3,71.0,54.755669999999995
2018/3/28,simane,島根,松江,14.2,59.0,57.65922
2018/3/29,simane,島根,松江,13.9,68.0,57.192479999999996
2018/3/30,simane,島根,松江,10.9,55.0,53.19905
2018/3/31,simane,島根,松江,11.7,52.0,54.36416
2018/4/1,simane,島根,松江,15.3,71.0,59.29437
2018/4/2,simane,島根,松江,17.0,71.0,61.866299999999995
2018/4/3,simane,島根,松江,17.4,74.0,62.559239999999996
2018/4/4,simane,島根,松江,12.9,88.0,55.40348
2018/4/5,simane,島根,松江,10.6,78.0,51.91732
2018/4/6,simane,島根,松江,13.3,86.0,56.09862
2018/4/7,simane,島根,松江,7.2,73.0,46.89644
2018/4/8,simane,島根,松江,8.5,49.0,50.30135
2018/4/9,simane,島根,松江,10.7,74.0,52.223819999999996
2018/4/10,simane,島根,松江,12.6,63.0,55.355619999999995
2018/4/11,simane,島根,松江,17.4,75.0,62.588499999999996
2018/4/12,simane,島根,松江,16.0,62.0,60.2148
2018/4/13,simane,島根,松江,12.1,55.0,54.82445
2018/4/14,simane,島根,松江,15.2,64.0,59.09072
2018/4/15,simane,島根,松江,10.7,79.0,52.03847
2018/4/16,simane,島根,松江,11.5,72.0,53.5162
2018/4/17,simane,島根,松江,12.7,74.0,55.30902
2018/4/18,simane,島根,松江,14.7,78.0,58.40434
2018/4/19,simane,島根,松江,15.2,62.0,59.075759999999995
2018/4/20,simane,島根,松江,16.4,62.0,60.784319999999994
2018/4/21,simane,島根,松江,18.7,59.0,63.932669999999995
2018/4/22,simane,島根,松江,18.5,71.0,64.13565
2018/4/23,simane,島根,松江,16.1,88.0,60.78332
2018/4/24,simane,島根,松江,16.3,96.0,61.26652
2018/4/25,simane,島根,松江,12.5,85.0,54.78874999999999
2018/4/26,simane,島根,松江,13.9,77.0,57.143969999999996
2018/4/27,simane,島根,松江,15.3,76.0,59.33672
2018/4/28,simane,島根,松江,15.7,69.0,59.874669999999995
2018/4/29,simane,島根,松江,17.4,66.0,62.32516
2018/4/30,simane,島根,松江,19.1,70.0,64.9973
2018/5/1,simane,島根,松江,19.8,67.0,65.89034
2018/5/2,simane,島根,松江,18.5,91.0,64.93865
2018/5/3,simane,島根,松江,15.5,71.0,59.59695
2018/5/4,simane,島根,松江,14.6,59.0,58.21686
2018/5/5,simane,島根,松江,18.8,45.0,63.4684
2018/5/6,simane,島根,松江,16.7,70.0,61.3901
2018/5/7,simane,島根,松江,16.1,97.0,60.93083
2018/5/8,simane,島根,松江,13.8,86.0,56.92932
2018/5/9,simane,島根,松江,13.4,70.0,56.4302
2018/5/10,simane,島根,松江,13.4,68.0,56.45088
2018/5/11,simane,島根,松江,15.9,65.0,60.11565
2018/5/12,simane,島根,松江,19.0,69.0,64.80189999999999
2018/5/13,simane,島根,松江,17.9,94.0,64.01473999999999
2018/5/14,simane,島根,松江,19.3,81.0,65.82667
2018/5/15,simane,島根,松江,20.9,66.0,67.44706
2018/5/16,simane,島根,松江,23.8,62.0,71.32043999999999
2018/5/17,simane,島根,松江,26.2,69.0,75.55222
2018/5/18,simane,島根,松江,21.0,85.0,68.8265
2018/5/19,simane,島根,松江,14.3,75.0,57.77575
2018/5/20,simane,島根,松江,14.8,72.0,58.541439999999994
2018/5/21,simane,島根,松江,18.6,70.0,64.2458
2018/5/22,simane,島根,松江,21.6,52.0,67.47968
2018/5/23,simane,島根,松江,17.8,88.0,63.64136
2018/5/24,simane,島根,松江,18.3,70.0,63.7949
2018/5/25,simane,島根,松江,21.7,46.0,67.18118
2018/5/26,simane,島根,松江,20.7,59.0,66.72086999999999
2018/5/27,simane,島根,松江,20.6,66.0,67.00804
2018/5/28,simane,島根,松江,22.0,71.0,69.4308
2018/5/29,simane,島根,松江,22.0,74.0,69.6552
2018/5/30,simane,島根,松江,22.8,78.0,71.22015999999999
2018/5/31,simane,島根,松江,20.3,81.0,67.43857
2018/6/1,simane,島根,松江,19.6,71.0,65.79984
2018/6/2,simane,島根,松江,21.1,65.0,67.67385
2018/6/3,simane,島根,松江,22.2,65.0,69.27269999999999
2018/6/4,simane,島根,松江,23.0,64.0,70.35079999999999
2018/6/5,simane,島根,松江,19.9,83.0,66.90182999999999
2018/6/6,simane,島根,松江,19.5,95.0,66.84975
2018/6/7,simane,島根,松江,22.1,82.0,70.41578
2018/6/8,simane,島根,松江,21.7,94.0,70.62902
2018/6/9,simane,島根,松江,20.7,81.0,68.08332999999999
2018/6/10,simane,島根,松江,19.6,85.0,66.5144
2018/6/11,simane,島根,松江,19.4,96.0,66.72376
2018/6/12,simane,島根,松江,18.2,84.0,64.16512
2018/6/13,simane,島根,松江,18.8,79.0,64.93448000000001
2018/6/14,simane,島根,松江,18.6,75.0,64.4515
2018/6/15,simane,島根,松江,18.5,81.0,64.53715
2018/6/16,simane,島根,松江,18.4,69.0,63.90603999999999
2018/6/17,simane,島根,松江,20.4,75.0,67.246
2018/6/18,simane,島根,松江,23.6,67.0,71.48888
2018/6/19,simane,島根,松江,23.4,83.0,72.61277999999999
2018/6/20,simane,島根,松江,21.4,90.0,69.8314
2018/6/21,simane,島根,松江,22.4,67.0,69.72091999999999
2018/6/22,simane,島根,松江,22.5,71.0,70.18725
2018/6/23,simane,島根,松江,23.0,74.0,71.1978
2018/6/24,simane,島根,松江,23.9,75.0,72.67975
2018/6/25,simane,島根,松江,24.8,72.0,73.76944
2018/6/26,simane,島根,松江,26.2,73.0,76.01774
2018/6/27,simane,島根,松江,27.8,70.0,78.07339999999999
2018/6/28,simane,島根,松江,24.8,85.0,75.1022
2018/6/29,simane,島根,松江,24.5,83.0,74.40764999999999
2018/6/30,simane,島根,松江,23.3,93.0,73.32631
2018/7/1,simane,島根,松江,28.4,71.0,79.11336
2018/7/2,simane,島根,松江,29.9,64.0,80.31164
2018/7/3,simane,島根,松江,27.1,73.0,77.39717
2018/7/4,simane,島根,松江,25.8,81.0,76.30402000000001
2018/7/5,simane,島根,松江,22.6,96.0,72.35704
2018/7/6,simane,島根,松江,21.5,97.0,70.49045
2018/7/7,simane,島根,松江,20.7,96.0,69.01227999999999
2018/7/8,simane,島根,松江,21.4,95.0,70.17569999999999
2018/7/9,simane,島根,松江,26.6,80.0,77.47319999999999
2018/7/10,simane,島根,松江,27.8,76.0,78.86672
2018/7/11,simane,島根,松江,27.6,78.0,78.81472
2018/7/12,simane,島根,松江,27.4,80.0,78.75479999999999
2018/7/13,simane,島根,松江,26.9,83.0,78.32373
2018/7/14,simane,島根,松江,27.8,81.0,79.52781999999999
2018/7/15,simane,島根,松江,28.6,73.0,79.69622
2018/7/16,simane,島根,松江,29.1,70.0,80.0273
2018/7/17,simane,島根,松江,29.1,73.0,80.46257
2018/7/18,simane,島根,松江,29.1,73.0,80.46257
2018/7/19,simane,島根,松江,28.9,76.0,80.58536
2018/7/20,simane,島根,松江,30.7,73.0,82.91489
2018/7/21,simane,島根,松江,30.6,69.0,82.12186
2018/7/22,simane,島根,松江,30.9,69.0,82.56979
2018/7/23,simane,島根,松江,30.4,74.0,82.61304
2018/7/24,simane,島根,松江,29.8,75.0,81.8395
2018/7/25,simane,島根,松江,28.7,81.0,80.97853
2018/7/26,simane,島根,松江,29.3,77.0,81.35739
2018/7/27,simane,島根,松江,28.6,79.0,80.53706
2018/7/28,simane,島根,松江,27.9,77.0,79.15617
2018/7/29,simane,島根,松江,28.2,73.0,79.08314
2018/7/30,simane,島根,松江,29.9,66.0,80.61766
2018/7/31,simane,島根,松江,29.7,71.0,81.08013
2018/8/1,simane,島根,松江,30.4,67.0,81.50731999999999
2018/8/2,simane,島根,松江,30.5,73.0,82.60835
2018/8/3,simane,島根,松江,30.3,73.0,82.30181
2018/8/4,simane,島根,松江,30.3,69.0,81.67393
2018/8/5,simane,島根,松江,29.6,75.0,81.529
2018/8/6,simane,島根,松江,28.5,79.0,80.37785
2018/8/7,simane,島根,松江,27.2,70.0,77.1716
2018/8/8,simane,島根,松江,26.2,69.0,75.55222
2018/8/9,simane,島根,松江,26.2,83.0,77.18154
2018/8/10,simane,島根,松江,27.3,79.0,78.46733
2018/8/11,simane,島根,松江,27.9,79.0,79.42259
2018/8/12,simane,島根,松江,28.5,84.0,81.0736
2018/8/13,simane,島根,松江,30.3,72.0,82.14484
2018/8/14,simane,島根,松江,30.5,69.0,81.97255
2018/8/15,simane,島根,松江,29.9,68.0,80.92367999999999
2018/8/16,simane,島根,松江,26.3,83.0,77.34470999999999
2018/8/17,simane,島根,松江,24.6,60.0,72.2584
2018/8/18,simane,島根,松江,23.8,64.0,71.50568
2018/8/19,simane,島根,松江,26.0,65.0,74.79599999999999
2018/8/20,simane,島根,松江,26.6,63.0,75.42742
2018/8/21,simane,島根,松江,30.7,64.0,81.46652
2018/8/22,simane,島根,松江,32.3,53.0,81.83180999999999
2018/8/23,simane,島根,松江,30.5,65.0,81.33675
2018/8/24,simane,島根,松江,31.2,63.0,82.02243999999999
2018/8/25,simane,島根,松江,29.2,80.0,81.63839999999999
